Track Name,Artist,Album,Release Date,Popularity,Streams,Rank,Platform,Source,Updated At
Mama Said,Lukas Graham,Lukas Graham,2016-04-01,67,N/A,N/A,Spotify,Spotify,2025-03-24 17:35:37
Copines,Aya Nakamura,NAKAMURA,2018-11-02,73,N/A,N/A,Spotify,Spotify,2025-03-24 17:35:37
All For Us - from the HBO Original Series Euphoria,Labrinth,All For Us (from the HBO Original Series Euphoria),2019-08-04,68,N/A,N/A,Spotify,Spotify,2025-03-24 17:35:37
Hymn for the Weekend,Coldplay,A Head Full of Dreams,2015-12-04,84,N/A,N/A,Spotify,Spotify,2025-03-24 17:35:37
Levitating (feat. DaBaby),Dua Lipa,Future Nostalgia,2020-03-27,81,N/A,N/A,Spotify,Spotify,2025-03-24 17:35:37
Easy On Me,Adele,Easy On Me,2021-10-14,80,N/A,N/A,Spotify,Spotify,2025-03-24 17:35:37
Venom,Little Simz,GREY Area,2019-03-01,1,N/A,N/A,Spotify,Spotify,2025-03-24 17:35:37
Stereo Hearts (feat. Adam Levine),Gym Class Heroes,The Papercut Chronicles II,2011-11-11,81,N/A,N/A,Spotify,Spotify,2025-03-24 17:35:37
Leave The Door Open,Bruno Mars,Leave The Door Open,2021-03-05,5,N/A,N/A,Spotify,Spotify,2025-03-24 17:35:37
Papi Chulo,Octavian,Papi Chulo,2020-03-13,0,N/A,N/A,Spotify,Spotify,2025-03-24 17:35:37
Talking to the Moon,Bruno Mars,Doo-Wops & Hooligans,2010-05-11,84,N/A,N/A,Spotify,Spotify,2025-03-24 17:35:37
Coming In Hot,Andy Mineo,Coming In Hot,2018-07-20,58,N/A,N/A,Spotify,Spotify,2025-03-24 17:35:37
Heartbreak Anniversary,GIVĒON,TAKE TIME,2020-03-27,80,N/A,N/A,Spotify,Spotify,2025-03-24 17:35:37
love nwantiti (feat. Dj Yo! & AX'EL) - Remix,CKay,love nwantiti (feat. Dj Yo! & AX'EL) [Remix],2021-09-09,71,N/A,N/A,Spotify,Spotify,2025-03-24 17:35:37
Goosebumps,HVME,Goosebumps,2020-06-12,67,N/A,N/A,Spotify,Spotify,2025-03-24 17:35:37
Watermelon Sugar,Harry Styles,Fine Line,2019-12-13,84,N/A,N/A,Spotify,Spotify,2025-03-24 17:35:37
Gimme More,Britney Spears,Blackout,2007-10-25,84,N/A,N/A,Spotify,Spotify,2025-03-24 17:35:37
Astronaut In The Ocean,Masked Wolf,Astronaut In The Ocean,2019-06-07,1,N/A,N/A,Spotify,Spotify,2025-03-24 17:35:37
Bad boy,Marwa Loud,Loud,2018-03-09,68,N/A,N/A,Spotify,Spotify,2025-03-24 17:35:37
WITHOUT YOU,The Kid LAROI,F*CK LOVE (SAVAGE),2020-11-06,5,N/A,N/A,Spotify,Spotify,2025-03-24 17:35:37
death bed (coffee for your head),Powfu,death bed (coffee for your head),2020-02-08,80,N/A,N/A,Spotify,Spotify,2025-03-24 17:35:37
Mood (feat. iann dior),24kGoldn,Mood (feat. iann dior),2020-07-24,7,N/A,N/A,Spotify,Spotify,2025-03-24 17:35:37
Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,Justice,2021-03-19,80,N/A,N/A,Spotify,Spotify,2025-03-24 17:35:37
Dancing in My Room,347aidan,Dancing in My Room,2020-10-26,0,N/A,N/A,Spotify,Spotify,2025-03-24 17:35:37
SugarCrash!,ElyOtto,SugarCrash!,2020-08-25,68,N/A,N/A,Spotify,Spotify,2025-03-24 17:35:37
Love Your Voice,JONY,Список твоих мыслей,2019-06-21,0,N/A,N/A,Spotify,Spotify,2025-03-24 17:35:37
Arcade,Duncan Laurence,Arcade,2019-03-07,75,N/A,N/A,Spotify,Spotify,2025-03-24 17:35:37
Kerosene - Sped Up,fam0uz,Kerosene (Sped Up),2023-03-28,0,N/A,N/A,Spotify,Spotify,2025-03-24 17:35:37
Luther,Kendrick Lamar & SZA,N/A,N/A,N/A,N/A,1,Billboard,Billboard,2025-03-22
Die With A Smile,Lady Gaga & Bruno Mars,N/A,N/A,N/A,N/A,2,Billboard,Billboard,2025-03-22
Not Like Us,Kendrick Lamar,N/A,N/A,N/A,N/A,3,Billboard,Billboard,2025-03-22
A Bar Song (Tipsy),Shaboozey,N/A,N/A,N/A,N/A,4,Billboard,Billboard,2025-03-22
TV Off,Kendrick Lamar Featuring Lefty Gunplay,N/A,N/A,N/A,N/A,5,Billboard,Billboard,2025-03-22
APT.,ROSE & Bruno Mars,N/A,N/A,N/A,N/A,6,Billboard,Billboard,2025-03-22
Pink Pony Club,Chappell Roan,N/A,N/A,N/A,N/A,7,Billboard,Billboard,2025-03-22
Nokia,Drake,N/A,N/A,N/A,N/A,8,Billboard,Billboard,2025-03-22
Birds Of A Feather,Billie Eilish,N/A,N/A,N/A,N/A,9,Billboard,Billboard,2025-03-22
Lose Control,Teddy Swims,N/A,N/A,N/A,N/A,10,Billboard,Billboard,2025-03-22
That's So True,Gracie Abrams,N/A,N/A,N/A,N/A,11,Billboard,Billboard,2025-03-22
Beautiful Things,Benson Boone,N/A,N/A,N/A,N/A,12,Billboard,Billboard,2025-03-22
Anxiety,Doechii,N/A,N/A,N/A,N/A,13,Billboard,Billboard,2025-03-22
I Had Some Help,Post Malone Featuring Morgan Wallen,N/A,N/A,N/A,N/A,14,Billboard,Billboard,2025-03-22
Love Somebody,Morgan Wallen,N/A,N/A,N/A,N/A,15,Billboard,Billboard,2025-03-22
Squabble Up,Kendrick Lamar,N/A,N/A,N/A,N/A,16,Billboard,Billboard,2025-03-22
I'm The Problem,Morgan Wallen,N/A,N/A,N/A,N/A,17,Billboard,Billboard,2025-03-22
Espresso,Sabrina Carpenter,N/A,N/A,N/A,N/A,18,Billboard,Billboard,2025-03-22
Abracadabra,Lady Gaga,N/A,N/A,N/A,N/A,19,Billboard,Billboard,2025-03-22
30 For 30,SZA With Kendrick Lamar,N/A,N/A,N/A,N/A,20,Billboard,Billboard,2025-03-22
Timeless,The Weeknd & Playboi Carti,N/A,N/A,N/A,N/A,21,Billboard,Billboard,2025-03-22
Sports Car,Tate McRae,N/A,N/A,N/A,N/A,22,Billboard,Billboard,2025-03-22
Denial Is A River,Doechii,N/A,N/A,N/A,N/A,23,Billboard,Billboard,2025-03-22
Messy,Lola Young,N/A,N/A,N/A,N/A,24,Billboard,Billboard,2025-03-22
Taste,Sabrina Carpenter,N/A,N/A,N/A,N/A,25,Billboard,Billboard,2025-03-22
Too Sweet,Hozier,N/A,N/A,N/A,N/A,26,Billboard,Billboard,2025-03-22
"Good Luck, Babe!",Chappell Roan,N/A,N/A,N/A,N/A,27,Billboard,Billboard,2025-03-22
Stargazing,Myles Smith,N/A,N/A,N/A,N/A,28,Billboard,Billboard,2025-03-22
Who,Jimin,N/A,N/A,N/A,N/A,29,Billboard,Billboard,2025-03-22
Bed Chem,Sabrina Carpenter,N/A,N/A,N/A,N/A,30,Billboard,Billboard,2025-03-22
Revolving Door,Tate McRae,N/A,N/A,N/A,N/A,31,Billboard,Billboard,2025-03-22
Liar,Jelly Roll,N/A,N/A,N/A,N/A,32,Billboard,Billboard,2025-03-22
All The Stars,Kendrick Lamar & SZA,N/A,N/A,N/A,N/A,33,Billboard,Billboard,2025-03-22
I Never Lie,Zach Top,N/A,N/A,N/A,N/A,34,Billboard,Billboard,2025-03-22
DTMF,Bad Bunny,N/A,N/A,N/A,N/A,35,Billboard,Billboard,2025-03-22
High Road,Koe Wetzel & Jessie Murph,N/A,N/A,N/A,N/A,36,Billboard,Billboard,2025-03-22
I'm Gonna Love You,Cody Johnson & Carrie Underwood,N/A,N/A,N/A,N/A,37,Billboard,Billboard,2025-03-22
Sailor Song,Gigi Perez,N/A,N/A,N/A,N/A,38,Billboard,Billboard,2025-03-22
BMF,SZA,N/A,N/A,N/A,N/A,39,Billboard,Billboard,2025-03-22
Die Trying,"PARTYNEXTDOOR, Drake & Yebba",N/A,N/A,N/A,N/A,40,Billboard,Billboard,2025-03-22
No One Noticed,The Marias,N/A,N/A,N/A,N/A,41,Billboard,Billboard,2025-03-22
Indigo,Sam Barber Featuring Avery Anna,N/A,N/A,N/A,N/A,42,Billboard,Billboard,2025-03-22
Ordinary,Alex Warren,N/A,N/A,N/A,N/A,43,Billboard,Billboard,2025-03-22
Baile Inolvidable,Bad Bunny,N/A,N/A,N/A,N/A,44,Billboard,Billboard,2025-03-22
Bad Dreams,Teddy Swims,N/A,N/A,N/A,N/A,45,Billboard,Billboard,2025-03-22
Wildflower,Billie Eilish,N/A,N/A,N/A,N/A,46,Billboard,Billboard,2025-03-22
Whatchu Kno About Me,GloRilla & Sexyy Red,N/A,N/A,N/A,N/A,47,Billboard,Billboard,2025-03-22
Worst Way,Riley Green,N/A,N/A,N/A,N/A,48,Billboard,Billboard,2025-03-22
Residuals,Chris Brown,N/A,N/A,N/A,N/A,49,Billboard,Billboard,2025-03-22
Please Please Please,Sabrina Carpenter,N/A,N/A,N/A,N/A,50,Billboard,Billboard,2025-03-22
Good News,Shaboozey,N/A,N/A,N/A,N/A,51,Billboard,Billboard,2025-03-22
Garden Of Eden,Lady Gaga,N/A,N/A,N/A,N/A,52,Billboard,Billboard,2025-03-22
Gimme A Hug,Drake,N/A,N/A,N/A,N/A,53,Billboard,Billboard,2025-03-22
Smile,Morgan Wallen,N/A,N/A,N/A,N/A,54,Billboard,Billboard,2025-03-22
Peekaboo,Kendrick Lamar Featuring AzChike,N/A,N/A,N/A,N/A,55,Billboard,Billboard,2025-03-22
Cry For Me,The Weeknd,N/A,N/A,N/A,N/A,56,Billboard,Billboard,2025-03-22
Sorry I'm Here For Someone Else,Benson Boone,N/A,N/A,N/A,N/A,57,Billboard,Billboard,2025-03-22
Sticky,"Tyler, The Creator Featuring GloRilla, Sexyy Red & Lil Wayne",N/A,N/A,N/A,N/A,58,Billboard,Billboard,2025-03-22
A N X I E T Y,Sleepy Hallow Featuring Doechii,N/A,N/A,N/A,N/A,59,Billboard,Billboard,2025-03-22
Mutt,Leon Thomas,N/A,N/A,N/A,N/A,60,Billboard,Billboard,2025-03-22
Vanish Into You,Lady Gaga,N/A,N/A,N/A,N/A,61,Billboard,Billboard,2025-03-22
Tweaker,GELO,N/A,N/A,N/A,N/A,62,Billboard,Billboard,2025-03-22
Me Jalo,Fuerza Regida & Grupo Frontera,N/A,N/A,N/A,N/A,63,Billboard,Billboard,2025-03-22
Loco,Neton Vega,N/A,N/A,N/A,N/A,64,Billboard,Billboard,2025-03-22
Somebody Loves Me,PARTYNEXTDOOR & Drake,N/A,N/A,N/A,N/A,65,Billboard,Billboard,2025-03-22
Sweet Dreams,j-hope Featuring Miguel,N/A,N/A,N/A,N/A,66,Billboard,Billboard,2025-03-22
Busy Woman,Sabrina Carpenter,N/A,N/A,N/A,N/A,67,Billboard,Billboard,2025-03-22
Ms. Whitman,Bhad Bhabie,N/A,N/A,N/A,N/A,68,Billboard,Billboard,2025-03-22
How Bad Do U Want Me,Lady Gaga,N/A,N/A,N/A,N/A,69,Billboard,Billboard,2025-03-22
Am I Okay?,Megan Moroney,N/A,N/A,N/A,N/A,70,Billboard,Billboard,2025-03-22
Disease,Lady Gaga,N/A,N/A,N/A,N/A,71,Billboard,Billboard,2025-03-22
Tattoo,Tito Double P,N/A,N/A,N/A,N/A,72,Billboard,Billboard,2025-03-22
Hard Fought Hallelujah,Brandon Lake,N/A,N/A,N/A,N/A,73,Billboard,Billboard,2025-03-22
Nuevayol,Bad Bunny,N/A,N/A,N/A,N/A,74,Billboard,Billboard,2025-03-22
Heart Of A Woman,Summer Walker,N/A,N/A,N/A,N/A,75,Billboard,Billboard,2025-03-22
Like Him,"Tyler, The Creator Featuring Lola Young",N/A,N/A,N/A,N/A,76,Billboard,Billboard,2025-03-22
I Ain't Sayin',Jordan Davis,N/A,N/A,N/A,N/A,77,Billboard,Billboard,2025-03-22
Fat Juicy & Wet,Sexyy Red & Bruno Mars,N/A,N/A,N/A,N/A,78,Billboard,Billboard,2025-03-22
No Pole,Don Toliver,N/A,N/A,N/A,N/A,79,Billboard,Billboard,2025-03-22
Handlebars,JENNIE & Dua Lipa,N/A,N/A,N/A,N/A,80,Billboard,Billboard,2025-03-22
Perfect Celebrity,Lady Gaga,N/A,N/A,N/A,N/A,81,Billboard,Billboard,2025-03-22
Weren't For The Wind,Ella Langley,N/A,N/A,N/A,N/A,82,Billboard,Billboard,2025-03-22
like JENNIE,JENNIE,N/A,N/A,N/A,N/A,83,Billboard,Billboard,2025-03-22
Little Things,Ella Mai,N/A,N/A,N/A,N/A,84,Billboard,Billboard,2025-03-22
Zombieboy,Lady Gaga,N/A,N/A,N/A,N/A,85,Billboard,Billboard,2025-03-22
Burning Down,Alex Warren,N/A,N/A,N/A,N/A,86,Billboard,Billboard,2025-03-22
Proud Of Me,Fridayy & Meek Mill,N/A,N/A,N/A,N/A,87,Billboard,Billboard,2025-03-22
Por Esos Ojos,Fuerza Regida,N/A,N/A,N/A,N/A,88,Billboard,Billboard,2025-03-22
Push 2 Start,Tyla,N/A,N/A,N/A,N/A,89,Billboard,Billboard,2025-03-22
The Largest,BigXthaPlug,N/A,N/A,N/A,N/A,90,Billboard,Billboard,2025-03-22
4x4xU,Lainey Wilson,N/A,N/A,N/A,N/A,91,Billboard,Billboard,2025-03-22
Headlock,Imogen Heap,N/A,N/A,N/A,N/A,92,Billboard,Billboard,2025-03-22
Killah,Lady Gaga Featuring Gesaffelstein,N/A,N/A,N/A,N/A,93,Billboard,Billboard,2025-03-22
Call Me When You Break Up,"Selena Gomez, benny blanco & Gracie Abrams",N/A,N/A,N/A,N/A,94,Billboard,Billboard,2025-03-22
LoveDrug,Lady Gaga,N/A,N/A,N/A,N/A,95,Billboard,Billboard,2025-03-22
Voy A Llevarte Pa PR,Bad Bunny,N/A,N/A,N/A,N/A,96,Billboard,Billboard,2025-03-22
Texas,Blake Shelton,N/A,N/A,N/A,N/A,97,Billboard,Billboard,2025-03-22
Tu Boda,Oscar Maydon & Fuerza Regida,N/A,N/A,N/A,N/A,98,Billboard,Billboard,2025-03-22
ExtraL,JENNIE & Doechii,N/A,N/A,N/A,N/A,99,Billboard,Billboard,2025-03-22
Te Queria Ver,Aleman X Neton Vega,N/A,N/A,N/A,N/A,100,Billboard,Billboard,2025-03-22
Luther,Kendrick Lamar & SZA,N/A,N/A,N/A,N/A,1,Billboard,Billboard,2025-03-22
Die With A Smile,Lady Gaga & Bruno Mars,N/A,N/A,N/A,N/A,2,Billboard,Billboard,2025-03-22
Not Like Us,Kendrick Lamar,N/A,N/A,N/A,N/A,3,Billboard,Billboard,2025-03-22
A Bar Song (Tipsy),Shaboozey,N/A,N/A,N/A,N/A,4,Billboard,Billboard,2025-03-22
TV Off,Kendrick Lamar Featuring Lefty Gunplay,N/A,N/A,N/A,N/A,5,Billboard,Billboard,2025-03-22
APT.,ROSE & Bruno Mars,N/A,N/A,N/A,N/A,6,Billboard,Billboard,2025-03-22
Pink Pony Club,Chappell Roan,N/A,N/A,N/A,N/A,7,Billboard,Billboard,2025-03-22
Nokia,Drake,N/A,N/A,N/A,N/A,8,Billboard,Billboard,2025-03-22
Birds Of A Feather,Billie Eilish,N/A,N/A,N/A,N/A,9,Billboard,Billboard,2025-03-22
Lose Control,Teddy Swims,N/A,N/A,N/A,N/A,10,Billboard,Billboard,2025-03-22
That's So True,Gracie Abrams,N/A,N/A,N/A,N/A,11,Billboard,Billboard,2025-03-22
Beautiful Things,Benson Boone,N/A,N/A,N/A,N/A,12,Billboard,Billboard,2025-03-22
Anxiety,Doechii,N/A,N/A,N/A,N/A,13,Billboard,Billboard,2025-03-22
I Had Some Help,Post Malone Featuring Morgan Wallen,N/A,N/A,N/A,N/A,14,Billboard,Billboard,2025-03-22
Love Somebody,Morgan Wallen,N/A,N/A,N/A,N/A,15,Billboard,Billboard,2025-03-22
Squabble Up,Kendrick Lamar,N/A,N/A,N/A,N/A,16,Billboard,Billboard,2025-03-22
I'm The Problem,Morgan Wallen,N/A,N/A,N/A,N/A,17,Billboard,Billboard,2025-03-22
Espresso,Sabrina Carpenter,N/A,N/A,N/A,N/A,18,Billboard,Billboard,2025-03-22
Abracadabra,Lady Gaga,N/A,N/A,N/A,N/A,19,Billboard,Billboard,2025-03-22
30 For 30,SZA With Kendrick Lamar,N/A,N/A,N/A,N/A,20,Billboard,Billboard,2025-03-22
Timeless,The Weeknd & Playboi Carti,N/A,N/A,N/A,N/A,21,Billboard,Billboard,2025-03-22
Sports Car,Tate McRae,N/A,N/A,N/A,N/A,22,Billboard,Billboard,2025-03-22
Denial Is A River,Doechii,N/A,N/A,N/A,N/A,23,Billboard,Billboard,2025-03-22
Messy,Lola Young,N/A,N/A,N/A,N/A,24,Billboard,Billboard,2025-03-22
Taste,Sabrina Carpenter,N/A,N/A,N/A,N/A,25,Billboard,Billboard,2025-03-22
Too Sweet,Hozier,N/A,N/A,N/A,N/A,26,Billboard,Billboard,2025-03-22
"Good Luck, Babe!",Chappell Roan,N/A,N/A,N/A,N/A,27,Billboard,Billboard,2025-03-22
Stargazing,Myles Smith,N/A,N/A,N/A,N/A,28,Billboard,Billboard,2025-03-22
Who,Jimin,N/A,N/A,N/A,N/A,29,Billboard,Billboard,2025-03-22
Bed Chem,Sabrina Carpenter,N/A,N/A,N/A,N/A,30,Billboard,Billboard,2025-03-22
Revolving Door,Tate McRae,N/A,N/A,N/A,N/A,31,Billboard,Billboard,2025-03-22
Liar,Jelly Roll,N/A,N/A,N/A,N/A,32,Billboard,Billboard,2025-03-22
All The Stars,Kendrick Lamar & SZA,N/A,N/A,N/A,N/A,33,Billboard,Billboard,2025-03-22
I Never Lie,Zach Top,N/A,N/A,N/A,N/A,34,Billboard,Billboard,2025-03-22
DTMF,Bad Bunny,N/A,N/A,N/A,N/A,35,Billboard,Billboard,2025-03-22
High Road,Koe Wetzel & Jessie Murph,N/A,N/A,N/A,N/A,36,Billboard,Billboard,2025-03-22
I'm Gonna Love You,Cody Johnson & Carrie Underwood,N/A,N/A,N/A,N/A,37,Billboard,Billboard,2025-03-22
Sailor Song,Gigi Perez,N/A,N/A,N/A,N/A,38,Billboard,Billboard,2025-03-22
BMF,SZA,N/A,N/A,N/A,N/A,39,Billboard,Billboard,2025-03-22
Die Trying,"PARTYNEXTDOOR, Drake & Yebba",N/A,N/A,N/A,N/A,40,Billboard,Billboard,2025-03-22
No One Noticed,The Marias,N/A,N/A,N/A,N/A,41,Billboard,Billboard,2025-03-22
Indigo,Sam Barber Featuring Avery Anna,N/A,N/A,N/A,N/A,42,Billboard,Billboard,2025-03-22
Ordinary,Alex Warren,N/A,N/A,N/A,N/A,43,Billboard,Billboard,2025-03-22
Baile Inolvidable,Bad Bunny,N/A,N/A,N/A,N/A,44,Billboard,Billboard,2025-03-22
Bad Dreams,Teddy Swims,N/A,N/A,N/A,N/A,45,Billboard,Billboard,2025-03-22
Wildflower,Billie Eilish,N/A,N/A,N/A,N/A,46,Billboard,Billboard,2025-03-22
Whatchu Kno About Me,GloRilla & Sexyy Red,N/A,N/A,N/A,N/A,47,Billboard,Billboard,2025-03-22
Worst Way,Riley Green,N/A,N/A,N/A,N/A,48,Billboard,Billboard,2025-03-22
Residuals,Chris Brown,N/A,N/A,N/A,N/A,49,Billboard,Billboard,2025-03-22
Please Please Please,Sabrina Carpenter,N/A,N/A,N/A,N/A,50,Billboard,Billboard,2025-03-22
Good News,Shaboozey,N/A,N/A,N/A,N/A,51,Billboard,Billboard,2025-03-22
Garden Of Eden,Lady Gaga,N/A,N/A,N/A,N/A,52,Billboard,Billboard,2025-03-22
Gimme A Hug,Drake,N/A,N/A,N/A,N/A,53,Billboard,Billboard,2025-03-22
Smile,Morgan Wallen,N/A,N/A,N/A,N/A,54,Billboard,Billboard,2025-03-22
Peekaboo,Kendrick Lamar Featuring AzChike,N/A,N/A,N/A,N/A,55,Billboard,Billboard,2025-03-22
Cry For Me,The Weeknd,N/A,N/A,N/A,N/A,56,Billboard,Billboard,2025-03-22
Sorry I'm Here For Someone Else,Benson Boone,N/A,N/A,N/A,N/A,57,Billboard,Billboard,2025-03-22
Sticky,"Tyler, The Creator Featuring GloRilla, Sexyy Red & Lil Wayne",N/A,N/A,N/A,N/A,58,Billboard,Billboard,2025-03-22
A N X I E T Y,Sleepy Hallow Featuring Doechii,N/A,N/A,N/A,N/A,59,Billboard,Billboard,2025-03-22
Mutt,Leon Thomas,N/A,N/A,N/A,N/A,60,Billboard,Billboard,2025-03-22
Vanish Into You,Lady Gaga,N/A,N/A,N/A,N/A,61,Billboard,Billboard,2025-03-22
Tweaker,GELO,N/A,N/A,N/A,N/A,62,Billboard,Billboard,2025-03-22
Me Jalo,Fuerza Regida & Grupo Frontera,N/A,N/A,N/A,N/A,63,Billboard,Billboard,2025-03-22
Loco,Neton Vega,N/A,N/A,N/A,N/A,64,Billboard,Billboard,2025-03-22
Somebody Loves Me,PARTYNEXTDOOR & Drake,N/A,N/A,N/A,N/A,65,Billboard,Billboard,2025-03-22
Sweet Dreams,j-hope Featuring Miguel,N/A,N/A,N/A,N/A,66,Billboard,Billboard,2025-03-22
Busy Woman,Sabrina Carpenter,N/A,N/A,N/A,N/A,67,Billboard,Billboard,2025-03-22
Ms. Whitman,Bhad Bhabie,N/A,N/A,N/A,N/A,68,Billboard,Billboard,2025-03-22
How Bad Do U Want Me,Lady Gaga,N/A,N/A,N/A,N/A,69,Billboard,Billboard,2025-03-22
Am I Okay?,Megan Moroney,N/A,N/A,N/A,N/A,70,Billboard,Billboard,2025-03-22
Disease,Lady Gaga,N/A,N/A,N/A,N/A,71,Billboard,Billboard,2025-03-22
Tattoo,Tito Double P,N/A,N/A,N/A,N/A,72,Billboard,Billboard,2025-03-22
Hard Fought Hallelujah,Brandon Lake,N/A,N/A,N/A,N/A,73,Billboard,Billboard,2025-03-22
Nuevayol,Bad Bunny,N/A,N/A,N/A,N/A,74,Billboard,Billboard,2025-03-22
Heart Of A Woman,Summer Walker,N/A,N/A,N/A,N/A,75,Billboard,Billboard,2025-03-22
Like Him,"Tyler, The Creator Featuring Lola Young",N/A,N/A,N/A,N/A,76,Billboard,Billboard,2025-03-22
I Ain't Sayin',Jordan Davis,N/A,N/A,N/A,N/A,77,Billboard,Billboard,2025-03-22
Fat Juicy & Wet,Sexyy Red & Bruno Mars,N/A,N/A,N/A,N/A,78,Billboard,Billboard,2025-03-22
No Pole,Don Toliver,N/A,N/A,N/A,N/A,79,Billboard,Billboard,2025-03-22
Handlebars,JENNIE & Dua Lipa,N/A,N/A,N/A,N/A,80,Billboard,Billboard,2025-03-22
Perfect Celebrity,Lady Gaga,N/A,N/A,N/A,N/A,81,Billboard,Billboard,2025-03-22
Weren't For The Wind,Ella Langley,N/A,N/A,N/A,N/A,82,Billboard,Billboard,2025-03-22
like JENNIE,JENNIE,N/A,N/A,N/A,N/A,83,Billboard,Billboard,2025-03-22
Little Things,Ella Mai,N/A,N/A,N/A,N/A,84,Billboard,Billboard,2025-03-22
Zombieboy,Lady Gaga,N/A,N/A,N/A,N/A,85,Billboard,Billboard,2025-03-22
Burning Down,Alex Warren,N/A,N/A,N/A,N/A,86,Billboard,Billboard,2025-03-22
Proud Of Me,Fridayy & Meek Mill,N/A,N/A,N/A,N/A,87,Billboard,Billboard,2025-03-22
Por Esos Ojos,Fuerza Regida,N/A,N/A,N/A,N/A,88,Billboard,Billboard,2025-03-22
Push 2 Start,Tyla,N/A,N/A,N/A,N/A,89,Billboard,Billboard,2025-03-22
The Largest,BigXthaPlug,N/A,N/A,N/A,N/A,90,Billboard,Billboard,2025-03-22
4x4xU,Lainey Wilson,N/A,N/A,N/A,N/A,91,Billboard,Billboard,2025-03-22
Headlock,Imogen Heap,N/A,N/A,N/A,N/A,92,Billboard,Billboard,2025-03-22
Killah,Lady Gaga Featuring Gesaffelstein,N/A,N/A,N/A,N/A,93,Billboard,Billboard,2025-03-22
Call Me When You Break Up,"Selena Gomez, benny blanco & Gracie Abrams",N/A,N/A,N/A,N/A,94,Billboard,Billboard,2025-03-22
LoveDrug,Lady Gaga,N/A,N/A,N/A,N/A,95,Billboard,Billboard,2025-03-22
Voy A Llevarte Pa PR,Bad Bunny,N/A,N/A,N/A,N/A,96,Billboard,Billboard,2025-03-22
Texas,Blake Shelton,N/A,N/A,N/A,N/A,97,Billboard,Billboard,2025-03-22
Tu Boda,Oscar Maydon & Fuerza Regida,N/A,N/A,N/A,N/A,98,Billboard,Billboard,2025-03-22
ExtraL,JENNIE & Doechii,N/A,N/A,N/A,N/A,99,Billboard,Billboard,2025-03-22
Te Queria Ver,Aleman X Neton Vega,N/A,N/A,N/A,N/A,100,Billboard,Billboard,2025-03-22
MAYHEM,Lady Gaga,N/A,N/A,N/A,N/A,4,Billboard,Billboard,2025-03-24
GNX,Kendrick Lamar,N/A,N/A,N/A,N/A,18,Billboard,Billboard,2025-03-24
$ome $exy $ongs 4 U,PARTYNEXTDOOR & Drake,N/A,N/A,N/A,N/A,32,Billboard,Billboard,2025-03-24
SOS,SZA,N/A,N/A,N/A,N/A,46,Billboard,Billboard,2025-03-24
So Close To What,Tate McRae,N/A,N/A,N/A,N/A,60,Billboard,Billboard,2025-03-24
Short n' Sweet,Sabrina Carpenter,N/A,N/A,N/A,N/A,74,Billboard,Billboard,2025-03-24
Ruby,JENNIE,N/A,N/A,N/A,N/A,88,Billboard,Billboard,2025-03-24
Debi Tirar Mas Fotos,Bad Bunny,N/A,N/A,N/A,N/A,102,Billboard,Billboard,2025-03-24
One Thing At A Time,Morgan Wallen,N/A,N/A,N/A,N/A,116,Billboard,Billboard,2025-03-24
The Rise And Fall Of A Midwest Princess,Chappell Roan,N/A,N/A,N/A,N/A,130,Billboard,Billboard,2025-03-24
Hit Me Hard And Soft,Billie Eilish,N/A,N/A,N/A,N/A,144,Billboard,Billboard,2025-03-24
Hurry Up Tomorrow,The Weeknd,N/A,N/A,N/A,N/A,158,Billboard,Billboard,2025-03-24
Dangerous: The Double Album,Morgan Wallen,N/A,N/A,N/A,N/A,172,Billboard,Billboard,2025-03-24
The Secret Of Us,Gracie Abrams,N/A,N/A,N/A,N/A,186,Billboard,Billboard,2025-03-24
Alligator Bites Never Heal,Doechii,N/A,N/A,N/A,N/A,200,Billboard,Billboard,2025-03-24
The Tortured Poets Department,Taylor Swift,N/A,N/A,N/A,N/A,214,Billboard,Billboard,2025-03-24
Stick Season,Noah Kahan,N/A,N/A,N/A,N/A,228,Billboard,Billboard,2025-03-24
The Diamond Collection,Post Malone,N/A,N/A,N/A,N/A,242,Billboard,Billboard,2025-03-24
Mi Vida Mi Muerte,Neton Vega,N/A,N/A,N/A,N/A,256,Billboard,Billboard,2025-03-24
CHROMAKOPIA,"Tyler, The Creator",N/A,N/A,N/A,N/A,270,Billboard,Billboard,2025-03-24
F-1 Trillion,Post Malone,N/A,N/A,N/A,N/A,284,Billboard,Billboard,2025-03-24
Take Care,BigXthaPlug,N/A,N/A,N/A,N/A,298,Billboard,Billboard,2025-03-24
DAMN.,Kendrick Lamar,N/A,N/A,N/A,N/A,312,Billboard,Billboard,2025-03-24
"good kid, m.A.A.d city",Kendrick Lamar,N/A,N/A,N/A,N/A,326,Billboard,Billboard,2025-03-24
Peterson,Tory Lanez,N/A,N/A,N/A,N/A,340,Billboard,Billboard,2025-03-24
Tsunami Sea,Spiritbox,N/A,N/A,N/A,N/A,354,Billboard,Billboard,2025-03-24
Foxes In The Snow,Jason Isbell,N/A,N/A,N/A,N/A,368,Billboard,Billboard,2025-03-24
Fireworks & Rollerblades,Benson Boone,N/A,N/A,N/A,N/A,382,Billboard,Billboard,2025-03-24
More Leaks,YoungBoy Never Broke Again,N/A,N/A,N/A,N/A,396,Billboard,Billboard,2025-03-24
