Track Name,Artist,Album,Release Date,Popularity,Streams,Rank,Platform,Source,Updated At
Gnx,Kendrick Lamar,Unknown,N/A,0,0,18.0,BILLBOARD,BILLBOARD,2025-03-24
$Ome $Exy $Ongs 4 U,Partynextdoor & Drake,Unknown,N/A,0,0,32.0,BILLBOARD,BILLBOARD,2025-03-24
Sos,Sza,Unknown,N/A,0,0,46.0,BILLBOARD,BILLBOARD,2025-03-24
So Close To What,Tate Mcrae,Unknown,N/A,0,0,60.0,BILLBOARD,BILLBOARD,2025-03-24
Short N' Sweet,Sabrina Carpenter,Unknown,N/A,0,0,74.0,BILLBOARD,BILLBOARD,2025-03-24
Ruby,Jennie,Unknown,N/A,0,0,88.0,BILLBOARD,BILLBOARD,2025-03-24
Debi Tirar Mas Fotos,Bad Bunny,Unknown,N/A,0,0,102.0,BILLBOARD,BILLBOARD,2025-03-24
One Thing At A Time,Morgan Wallen,Unknown,N/A,0,0,116.0,BILLBOARD,BILLBOARD,2025-03-24
The Rise And Fall Of A Midwest Princess,Chappell Roan,Unknown,N/A,0,0,130.0,BILLBOARD,BILLBOARD,2025-03-24
Hit Me Hard And Soft,Billie Eilish,Unknown,N/A,0,0,144.0,BILLBOARD,BILLBOARD,2025-03-24
Hurry Up Tomorrow,The Weeknd,Unknown,N/A,0,0,158.0,BILLBOARD,BILLBOARD,2025-03-24
Dangerous: The Double Album,Morgan Wallen,Unknown,N/A,0,0,172.0,BILLBOARD,BILLBOARD,2025-03-24
The Secret Of Us,Gracie Abrams,Unknown,N/A,0,0,186.0,BILLBOARD,BILLBOARD,2025-03-24
Alligator Bites Never Heal,Doechii,Unknown,N/A,0,0,200.0,BILLBOARD,BILLBOARD,2025-03-24
The Tortured Poets Department,Taylor Swift,Unknown,N/A,0,0,214.0,BILLBOARD,BILLBOARD,2025-03-24
Stick Season,Noah Kahan,Unknown,N/A,0,0,228.0,BILLBOARD,BILLBOARD,2025-03-24
The Diamond Collection,Post Malone,Unknown,N/A,0,0,242.0,BILLBOARD,BILLBOARD,2025-03-24
Mi Vida Mi Muerte,Neton Vega,Unknown,N/A,0,0,256.0,BILLBOARD,BILLBOARD,2025-03-24
Chromakopia,"Tyler, The Creator",Unknown,N/A,0,0,270.0,BILLBOARD,BILLBOARD,2025-03-24
F-1 Trillion,Post Malone,Unknown,N/A,0,0,284.0,BILLBOARD,BILLBOARD,2025-03-24
Take Care,Bigxthaplug,Unknown,N/A,0,0,298.0,BILLBOARD,BILLBOARD,2025-03-24
Damn.,Kendrick Lamar,Unknown,N/A,0,0,312.0,BILLBOARD,BILLBOARD,2025-03-24
"Good Kid, M.A.A.D City",Kendrick Lamar,Unknown,N/A,0,0,326.0,BILLBOARD,BILLBOARD,2025-03-24
Peterson,Tory Lanez,Unknown,N/A,0,0,340.0,BILLBOARD,BILLBOARD,2025-03-24
Tsunami Sea,Spiritbox,Unknown,N/A,0,0,354.0,BILLBOARD,BILLBOARD,2025-03-24
Foxes In The Snow,Jason Isbell,Unknown,N/A,0,0,368.0,BILLBOARD,BILLBOARD,2025-03-24
Fireworks & Rollerblades,Benson Boone,Unknown,N/A,0,0,382.0,BILLBOARD,BILLBOARD,2025-03-24
More Leaks,Youngboy Never Broke Again,Unknown,N/A,0,0,396.0,BILLBOARD,BILLBOARD,2025-03-24
Incomodo,Tito Double P,Unknown,N/A,0,0,410.0,BILLBOARD,BILLBOARD,2025-03-24
Rumours,Fleetwood Mac,Unknown,N/A,0,0,424.0,BILLBOARD,BILLBOARD,2025-03-24
Cold Beer & Country Music,Zach Top,Unknown,N/A,0,0,438.0,BILLBOARD,BILLBOARD,2025-03-24
Beautifully Broken,Jelly Roll,Unknown,N/A,0,0,452.0,BILLBOARD,BILLBOARD,2025-03-24
Ctrl,Sza,Unknown,N/A,0,0,466.0,BILLBOARD,BILLBOARD,2025-03-24
I'Ve Tried Everything But Therapy (Part I),Teddy Swims,Unknown,N/A,0,0,480.0,BILLBOARD,BILLBOARD,2025-03-24
Wham,Lil Baby,Unknown,N/A,0,0,494.0,BILLBOARD,BILLBOARD,2025-03-24
Live From Fenway Park,Noah Kahan,Unknown,N/A,0,0,508.0,BILLBOARD,BILLBOARD,2025-03-24
American Heartbreak,Zach Bryan,Unknown,N/A,0,0,522.0,BILLBOARD,BILLBOARD,2025-03-24
Take Care,Drake,Unknown,N/A,0,0,536.0,BILLBOARD,BILLBOARD,2025-03-24
The Highlights,The Weeknd,Unknown,N/A,0,0,550.0,BILLBOARD,BILLBOARD,2025-03-24
Hozier,Hozier,Unknown,N/A,0,0,564.0,BILLBOARD,BILLBOARD,2025-03-24
Blonde,Frank Ocean,Unknown,N/A,0,0,578.0,BILLBOARD,BILLBOARD,2025-03-24
Diamonds,Elton John,Unknown,N/A,0,0,592.0,BILLBOARD,BILLBOARD,2025-03-24
Un Verano Sin Ti,Bad Bunny,Unknown,N/A,0,0,606.0,BILLBOARD,BILLBOARD,2025-03-24
Brat,Charli Xcx,Unknown,N/A,0,0,620.0,BILLBOARD,BILLBOARD,2025-03-24
This One'S For You,Luke Combs,Unknown,N/A,0,0,634.0,BILLBOARD,BILLBOARD,2025-03-24
Rosie,Rose,Unknown,N/A,0,0,648.0,BILLBOARD,BILLBOARD,2025-03-24
Zach Bryan,Zach Bryan,Unknown,N/A,0,0,662.0,BILLBOARD,BILLBOARD,2025-03-24
Curtain Call: The Hits,Eminem,Unknown,N/A,0,0,676.0,BILLBOARD,BILLBOARD,2025-03-24
Hamilton: An American Musical,Original Broadway Cast,Unknown,N/A,0,0,690.0,BILLBOARD,BILLBOARD,2025-03-24
Igor,"Tyler, The Creator",Unknown,N/A,0,0,704.0,BILLBOARD,BILLBOARD,2025-03-24
Wicked: The Soundtrack,"Cynthia Erivo, Ariana Grande & Various Artists",Unknown,N/A,0,0,718.0,BILLBOARD,BILLBOARD,2025-03-24
"Where I'Ve Been, Isn'T Where I'M Going",Shaboozey,Unknown,N/A,0,0,732.0,BILLBOARD,BILLBOARD,2025-03-24
+-=÷X (Tour Collection),Ed Sheeran,Unknown,N/A,0,0,746.0,BILLBOARD,BILLBOARD,2025-03-24
We Don'T Trust You,Future & Metro Boomin,Unknown,N/A,0,0,760.0,BILLBOARD,BILLBOARD,2025-03-24
The Great American Bar Scene,Zach Bryan,Unknown,N/A,0,0,774.0,BILLBOARD,BILLBOARD,2025-03-24
Lover,Taylor Swift,Unknown,N/A,0,0,788.0,BILLBOARD,BILLBOARD,2025-03-24
Glorious,Glorilla,Unknown,N/A,0,0,802.0,BILLBOARD,BILLBOARD,2025-03-24
The Best Of Nickelback: Volume 1,Nickelback,Unknown,N/A,0,0,816.0,BILLBOARD,BILLBOARD,2025-03-24
Restless Mind,Sam Barber,Unknown,N/A,0,0,830.0,BILLBOARD,BILLBOARD,2025-03-24
Sour,Olivia Rodrigo,Unknown,N/A,0,0,844.0,BILLBOARD,BILLBOARD,2025-03-24
Alter Ego,Lisa,Unknown,N/A,0,0,858.0,BILLBOARD,BILLBOARD,2025-03-24
Guts,Olivia Rodrigo,Unknown,N/A,0,0,872.0,BILLBOARD,BILLBOARD,2025-03-24
Channel Orange,Frank Ocean,Unknown,N/A,0,0,886.0,BILLBOARD,BILLBOARD,2025-03-24
Midnights,Taylor Swift,Unknown,N/A,0,0,900.0,BILLBOARD,BILLBOARD,2025-03-24
Folklore,Taylor Swift,Unknown,N/A,0,0,914.0,BILLBOARD,BILLBOARD,2025-03-24
Chronicle: The 20 Greatest Hits,Creedence Clearwater Revival,Unknown,N/A,0,0,928.0,BILLBOARD,BILLBOARD,2025-03-24
Greatest Hits,Queen,Unknown,N/A,0,0,942.0,BILLBOARD,BILLBOARD,2025-03-24
I'Ve Tried Everything But Therapy (Part 2),Teddy Swims,Unknown,N/A,0,0,956.0,BILLBOARD,BILLBOARD,2025-03-24
Don'T Mind If I Do,Riley Green,Unknown,N/A,0,0,970.0,BILLBOARD,BILLBOARD,2025-03-24
1989 (Taylor'S Version),Taylor Swift,Unknown,N/A,0,0,984.0,BILLBOARD,BILLBOARD,2025-03-24
Patterns,Kelsea Ballerini,Unknown,N/A,0,0,998.0,BILLBOARD,BILLBOARD,2025-03-24
Last Lap,Rod Wave,Unknown,N/A,0,0,1012.0,BILLBOARD,BILLBOARD,2025-03-24
The Fame,Lady Gaga,Unknown,N/A,0,0,1026.0,BILLBOARD,BILLBOARD,2025-03-24
Exodo,Peso Pluma,Unknown,N/A,0,0,1040.0,BILLBOARD,BILLBOARD,2025-03-24
Eternal Sunshine,Ariana Grande,Unknown,N/A,0,0,1054.0,BILLBOARD,BILLBOARD,2025-03-24
Meteora,Linkin Park,Unknown,N/A,0,0,1068.0,BILLBOARD,BILLBOARD,2025-03-24
Religiously. The Album.,Bailey Zimmerman,Unknown,N/A,0,0,1082.0,BILLBOARD,BILLBOARD,2025-03-24
Submarine,The Marias,Unknown,N/A,0,0,1096.0,BILLBOARD,BILLBOARD,2025-03-24
Cosa Nuestra,Rauw Alejandro,Unknown,N/A,0,0,1110.0,BILLBOARD,BILLBOARD,2025-03-24
Views,Drake,Unknown,N/A,0,0,1124.0,BILLBOARD,BILLBOARD,2025-03-24
If I Know Me,Morgan Wallen,Unknown,N/A,0,0,1138.0,BILLBOARD,BILLBOARD,2025-03-24
Genesis,Peso Pluma,Unknown,N/A,0,0,1152.0,BILLBOARD,BILLBOARD,2025-03-24
The Party Never Ends,Juice Wrld,Unknown,N/A,0,0,1166.0,BILLBOARD,BILLBOARD,2025-03-24
Greatest Hits,Creed,Unknown,N/A,0,0,1180.0,BILLBOARD,BILLBOARD,2025-03-24
Utopia,Travis Scott,Unknown,N/A,0,0,1194.0,BILLBOARD,BILLBOARD,2025-03-24
My Turn,Lil Baby,Unknown,N/A,0,0,1208.0,BILLBOARD,BILLBOARD,2025-03-24
Nevermind,Nirvana,Unknown,N/A,0,0,1222.0,BILLBOARD,BILLBOARD,2025-03-24
"Some Days I'M Good, Some Days I'M Not",Fridayy,Unknown,N/A,0,0,1236.0,BILLBOARD,BILLBOARD,2025-03-24
For All The Dogs,Drake,Unknown,N/A,0,0,1250.0,BILLBOARD,BILLBOARD,2025-03-24
Starboy,The Weeknd,Unknown,N/A,0,0,1264.0,BILLBOARD,BILLBOARD,2025-03-24
Traveller,Chris Stapleton,Unknown,N/A,0,0,1278.0,BILLBOARD,BILLBOARD,2025-03-24
Journey'S Greatest Hits,Journey,Unknown,N/A,0,0,1292.0,BILLBOARD,BILLBOARD,2025-03-24
Legend: The Best Of Bob Marley And The Wailers,Bob Marley And The Wailers,Unknown,N/A,0,0,1306.0,BILLBOARD,BILLBOARD,2025-03-24
Goodbye & Good Riddance,Juice Wrld,Unknown,N/A,0,0,1320.0,BILLBOARD,BILLBOARD,2025-03-24
I Never Liked You,Future,Unknown,N/A,0,0,1334.0,BILLBOARD,BILLBOARD,2025-03-24
Am,Arctic Monkeys,Unknown,N/A,0,0,1348.0,BILLBOARD,BILLBOARD,2025-03-24
Doo-Wops & Hooligans,Bruno Mars,Unknown,N/A,0,0,1362.0,BILLBOARD,BILLBOARD,2025-03-24
Fetty Wap,Fetty Wap,Unknown,N/A,0,0,1376.0,BILLBOARD,BILLBOARD,2025-03-24
Leather,Cody Johnson,Unknown,N/A,0,0,1390.0,BILLBOARD,BILLBOARD,2025-03-24
2014 Forest Hills Drive,J. Cole,Unknown,N/A,0,0,1404.0,BILLBOARD,BILLBOARD,2025-03-24
Certified Lover Boy,Drake,Unknown,N/A,0,0,1418.0,BILLBOARD,BILLBOARD,2025-03-24
Greatest Hits,Pitbull,Unknown,N/A,0,0,1432.0,BILLBOARD,BILLBOARD,2025-03-24
Flower Boy,"Tyler, The Creator",Unknown,N/A,0,0,1446.0,BILLBOARD,BILLBOARD,2025-03-24
The High Road,Kane Brown,Unknown,N/A,0,0,1460.0,BILLBOARD,BILLBOARD,2025-03-24
Greatest Hits,2Pac,Unknown,N/A,0,0,1474.0,BILLBOARD,BILLBOARD,2025-03-24
The Essential Michael Jackson,Michael Jackson,Unknown,N/A,0,0,1488.0,BILLBOARD,BILLBOARD,2025-03-24
T R A P S O U L,Bryson Tiller,Unknown,N/A,0,0,1502.0,BILLBOARD,BILLBOARD,2025-03-24
Gettin' Old,Luke Combs,Unknown,N/A,0,0,1516.0,BILLBOARD,BILLBOARD,2025-03-24
Graduation,Kanye West,Unknown,N/A,0,0,1530.0,BILLBOARD,BILLBOARD,2025-03-24
"When We All Fall Asleep, Where Do We Go?",Billie Eilish,Unknown,N/A,0,0,1544.0,BILLBOARD,BILLBOARD,2025-03-24
Born To Die,Lana Del Rey,Unknown,N/A,0,0,1558.0,BILLBOARD,BILLBOARD,2025-03-24
Reputation,Taylor Swift,Unknown,N/A,0,0,1572.0,BILLBOARD,BILLBOARD,2025-03-24
After Hours,The Weeknd,Unknown,N/A,0,0,1586.0,BILLBOARD,BILLBOARD,2025-03-24
I Am Music,Lil Wayne,Unknown,N/A,0,0,1600.0,BILLBOARD,BILLBOARD,2025-03-24
50 Number Ones,George Strait,Unknown,N/A,0,0,1614.0,BILLBOARD,BILLBOARD,2025-03-24
Unreal Unearth,Hozier,Unknown,N/A,0,0,1628.0,BILLBOARD,BILLBOARD,2025-03-24
Teenage Dream,Katy Perry,Unknown,N/A,0,0,1642.0,BILLBOARD,BILLBOARD,2025-03-24
Greatest Hits,Tom Petty And The Heartbreakers,Unknown,N/A,0,0,1656.0,BILLBOARD,BILLBOARD,2025-03-24
Astroworld,Travis Scott,Unknown,N/A,0,0,1670.0,BILLBOARD,BILLBOARD,2025-03-24
Starting Over,Chris Stapleton,Unknown,N/A,0,0,1684.0,BILLBOARD,BILLBOARD,2025-03-24
Thriller,Michael Jackson,Unknown,N/A,0,0,1698.0,BILLBOARD,BILLBOARD,2025-03-24
Happier Than Ever,Billie Eilish,Unknown,N/A,0,0,1712.0,BILLBOARD,BILLBOARD,2025-03-24
Am I Okay?,Megan Moroney,Unknown,N/A,0,0,1726.0,BILLBOARD,BILLBOARD,2025-03-24
35 Biggest Hits,Toby Keith,Unknown,N/A,0,0,1740.0,BILLBOARD,BILLBOARD,2025-03-24
Hungover,Ella Langley,Unknown,N/A,0,0,1754.0,BILLBOARD,BILLBOARD,2025-03-24
Twisters: The Album,Soundtrack,Unknown,N/A,0,0,1768.0,BILLBOARD,BILLBOARD,2025-03-24
One Of Wun,Gunna,Unknown,N/A,0,0,1782.0,BILLBOARD,BILLBOARD,2025-03-24
"You'Ll Be Alright, Kid (Chapter 1)",Alex Warren,Unknown,N/A,0,0,1796.0,BILLBOARD,BILLBOARD,2025-03-24
Gold: Greatest Hits,Abba,Unknown,N/A,0,0,1810.0,BILLBOARD,BILLBOARD,2025-03-24
Hardstone Psycho,Don Toliver,Unknown,N/A,0,0,1824.0,BILLBOARD,BILLBOARD,2025-03-24
Greatest Hits,Guns N' Roses,Unknown,N/A,0,0,1838.0,BILLBOARD,BILLBOARD,2025-03-24
Heroes & Villains,Metro Boomin,Unknown,N/A,0,0,1852.0,BILLBOARD,BILLBOARD,2025-03-24
Muse,Jimin,Unknown,N/A,0,0,1866.0,BILLBOARD,BILLBOARD,2025-03-24
Scorpion,Drake,Unknown,N/A,0,0,1880.0,BILLBOARD,BILLBOARD,2025-03-24
All Time Greatest Hits,Lynyrd Skynyrd,Unknown,N/A,0,0,1894.0,BILLBOARD,BILLBOARD,2025-03-24
20 Number Ones,Thomas Rhett,Unknown,N/A,0,0,1908.0,BILLBOARD,BILLBOARD,2025-03-24
Think Later,Tate Mcrae,Unknown,N/A,0,0,1922.0,BILLBOARD,BILLBOARD,2025-03-24
Long.Live.A$Ap,A$Ap Rocky,Unknown,N/A,0,0,1936.0,BILLBOARD,BILLBOARD,2025-03-24
Anti,Rihanna,Unknown,N/A,0,0,1950.0,BILLBOARD,BILLBOARD,2025-03-24
Good Girl Gone Bad,Rihanna,Unknown,N/A,0,0,1964.0,BILLBOARD,BILLBOARD,2025-03-24
To Pimp A Butterfly,Kendrick Lamar,Unknown,N/A,0,0,1978.0,BILLBOARD,BILLBOARD,2025-03-24
$Ad Boyz 4 Life Ii,Junior H,Unknown,N/A,0,0,1992.0,BILLBOARD,BILLBOARD,2025-03-24
The Very Best Of Daryl Hall  John Oates,Daryl Hall  John Oates,Unknown,N/A,0,0,2006.0,BILLBOARD,BILLBOARD,2025-03-24
This Wasn'T Meant For You Anyway,Lola Young,Unknown,N/A,0,0,2020.0,BILLBOARD,BILLBOARD,2025-03-24
Emails I Can'T Send,Sabrina Carpenter,Unknown,N/A,0,0,2034.0,BILLBOARD,BILLBOARD,2025-03-24
The Select,Ty Myers,Unknown,N/A,0,0,2048.0,BILLBOARD,BILLBOARD,2025-03-24
"Black Panther: The Album, Music From And Inspired By",Soundtrack,Unknown,N/A,0,0,2062.0,BILLBOARD,BILLBOARD,2025-03-24
Papercuts,Linkin Park,Unknown,N/A,0,0,2076.0,BILLBOARD,BILLBOARD,2025-03-24
Higher,Chris Stapleton,Unknown,N/A,0,0,2090.0,BILLBOARD,BILLBOARD,2025-03-24
The Sickness,Disturbed,Unknown,N/A,0,0,2104.0,BILLBOARD,BILLBOARD,2025-03-24
Pa Las Baby'S Y Belikeada,Fuerza Regida,Unknown,N/A,0,0,2118.0,BILLBOARD,BILLBOARD,2025-03-24
Dlow Curry,Bossman Dlow,Unknown,N/A,0,0,2132.0,BILLBOARD,BILLBOARD,2025-03-24
Greatest Hits,The Notorious B.I.G.,Unknown,N/A,0,0,2146.0,BILLBOARD,BILLBOARD,2025-03-24
Over It,Summer Walker,Unknown,N/A,0,0,2160.0,BILLBOARD,BILLBOARD,2025-03-24
Moana,Soundtrack,Unknown,N/A,0,0,2174.0,BILLBOARD,BILLBOARD,2025-03-24
Heaven On My Mind,Tobymac,Unknown,N/A,0,0,2188.0,BILLBOARD,BILLBOARD,2025-03-24
Red (Taylor'S Version),Taylor Swift,Unknown,N/A,0,0,2202.0,BILLBOARD,BILLBOARD,2025-03-24
Greatest Hits,Bob Seger & The Silver Bullet Band,Unknown,N/A,0,0,2216.0,BILLBOARD,BILLBOARD,2025-03-24
What You See Is What You Get,Luke Combs,Unknown,N/A,0,0,2230.0,BILLBOARD,BILLBOARD,2025-03-24
Tha Carter Iii,Lil Wayne,Unknown,N/A,0,0,2244.0,BILLBOARD,BILLBOARD,2025-03-24
Ds2,Future,Unknown,N/A,0,0,2258.0,BILLBOARD,BILLBOARD,2025-03-24
11:11,Chris Brown,Unknown,N/A,0,0,2272.0,BILLBOARD,BILLBOARD,2025-03-24
Greatest Hits,Aerosmith,Unknown,N/A,0,0,2286.0,BILLBOARD,BILLBOARD,2025-03-24
Currents,Tame Impala,Unknown,N/A,0,0,2300.0,BILLBOARD,BILLBOARD,2025-03-24
Child Of God,Forrest Frank,Unknown,N/A,0,0,2314.0,BILLBOARD,BILLBOARD,2025-03-24
Amar,Bigxthaplug,Unknown,N/A,0,0,2328.0,BILLBOARD,BILLBOARD,2025-03-24
Toxicity,System Of A Down,Unknown,N/A,0,0,2342.0,BILLBOARD,BILLBOARD,2025-03-24
A Great Chaos,Ken Carson,Unknown,N/A,0,0,2356.0,BILLBOARD,BILLBOARD,2025-03-24
Sublime,Sublime,Unknown,N/A,0,0,2370.0,BILLBOARD,BILLBOARD,2025-03-24
Mija No Te Asustes,Clave Especial,Unknown,N/A,0,0,2384.0,BILLBOARD,BILLBOARD,2025-03-24
Their Greatest Hits 1971-1975,Eagles,Unknown,N/A,0,0,2398.0,BILLBOARD,BILLBOARD,2025-03-24
7220,Lil Durk,Unknown,N/A,0,0,2412.0,BILLBOARD,BILLBOARD,2025-03-24
Metallica,Metallica,Unknown,N/A,0,0,2426.0,BILLBOARD,BILLBOARD,2025-03-24
Mr. Morale & The Big Steppers,Kendrick Lamar,Unknown,N/A,0,0,2440.0,BILLBOARD,BILLBOARD,2025-03-24
Cigarettes After Sex,Cigarettes After Sex,Unknown,N/A,0,0,2454.0,BILLBOARD,BILLBOARD,2025-03-24
Call Me If You Get Lost,"Tyler, The Creator",Unknown,N/A,0,0,2468.0,BILLBOARD,BILLBOARD,2025-03-24
Nostalgia,Rod Wave,Unknown,N/A,0,0,2482.0,BILLBOARD,BILLBOARD,2025-03-24
I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,Unknown,N/A,0,0,2496.0,BILLBOARD,BILLBOARD,2025-03-24
Freudian,Daniel Caesar,Unknown,N/A,0,0,2510.0,BILLBOARD,BILLBOARD,2025-03-24
Planet Her,Doja Cat,Unknown,N/A,0,0,2524.0,BILLBOARD,BILLBOARD,2025-03-24
Confessions,Usher,Unknown,N/A,0,0,2538.0,BILLBOARD,BILLBOARD,2025-03-24
Thank Me Later,Drake,Unknown,N/A,0,0,2552.0,BILLBOARD,BILLBOARD,2025-03-24
Partynextdoor 4 (P4),Partynextdoor,Unknown,N/A,0,0,2566.0,BILLBOARD,BILLBOARD,2025-03-24
Future Nostalgia,Dua Lipa,Unknown,N/A,0,0,2580.0,BILLBOARD,BILLBOARD,2025-03-24
Hop,Stray Kids,Unknown,N/A,0,0,2594.0,BILLBOARD,BILLBOARD,2025-03-24
Greatest Hits,Fleetwood Mac,Unknown,N/A,0,0,2608.0,BILLBOARD,BILLBOARD,2025-03-24
Soulfly,Rod Wave,Unknown,N/A,0,0,2622.0,BILLBOARD,BILLBOARD,2025-03-24
Get Rich Or Die Tryin',50 Cent,Unknown,N/A,0,0,2636.0,BILLBOARD,BILLBOARD,2025-03-24
Greatest Hits,Blink-182,Unknown,N/A,0,0,2650.0,BILLBOARD,BILLBOARD,2025-03-24
More Life,Drake,Unknown,N/A,0,0,2664.0,BILLBOARD,BILLBOARD,2025-03-24
The Greatest Hits,3 Doors Down,Unknown,N/A,0,0,2678.0,BILLBOARD,BILLBOARD,2025-03-24
Ehhthang Ehhthang,Glorilla,Unknown,N/A,0,0,2692.0,BILLBOARD,BILLBOARD,2025-03-24
Todavia Me Amas: Lo Mejor De Aventura,Aventura,Unknown,N/A,0,0,2706.0,BILLBOARD,BILLBOARD,2025-03-24
Unorthodox Jukebox,Bruno Mars,Unknown,N/A,0,0,2720.0,BILLBOARD,BILLBOARD,2025-03-24
House Of Balloons,The Weeknd,Unknown,N/A,0,0,2734.0,BILLBOARD,BILLBOARD,2025-03-24
Cowboy Carter,Beyonce,Unknown,N/A,0,0,2748.0,BILLBOARD,BILLBOARD,2025-03-24
Mixtape Pluto,Future,Unknown,N/A,0,0,2762.0,BILLBOARD,BILLBOARD,2025-03-24
Legends Never Die,Juice Wrld,Unknown,N/A,0,0,2776.0,BILLBOARD,BILLBOARD,2025-03-24
Death Race For Love,Juice Wrld,Unknown,N/A,0,0,2790.0,BILLBOARD,BILLBOARD,2025-03-24
Die With A Smile,Lady Gaga & Bruno Mars,Unknown,N/A,0,0,18.0,BILLBOARD,BILLBOARD,2025-03-24
Squabble Up,Kendrick Lamar,Unknown,N/A,0,0,172.0,BILLBOARD,BILLBOARD,2025-03-24
Abracadabra,Lady Gaga,Unknown,N/A,0,0,186.0,BILLBOARD,BILLBOARD,2025-03-24
I Had Some Help,Post Malone Featuring Morgan Wallen,Unknown,N/A,0,0,214.0,BILLBOARD,BILLBOARD,2025-03-24
Sports Car,Tate Mcrae,Unknown,N/A,0,0,242.0,BILLBOARD,BILLBOARD,2025-03-24
30 For 30,Sza With Kendrick Lamar,Unknown,N/A,0,0,256.0,BILLBOARD,BILLBOARD,2025-03-24
That'S So True,Gracie Abrams,Unknown,N/A,0,0,270.0,BILLBOARD,BILLBOARD,2025-03-24
Revolving Door,Tate Mcrae,Unknown,N/A,0,0,284.0,BILLBOARD,BILLBOARD,2025-03-24
All The Stars,Kendrick Lamar & Sza,Unknown,N/A,0,0,298.0,BILLBOARD,BILLBOARD,2025-03-24
Denial Is A River,Doechii,Unknown,N/A,0,0,326.0,BILLBOARD,BILLBOARD,2025-03-24
Timeless,The Weeknd & Playboi Carti,Unknown,N/A,0,0,340.0,BILLBOARD,BILLBOARD,2025-03-24
Die Trying,"Partynextdoor, Drake & Yebba",Unknown,N/A,0,0,354.0,BILLBOARD,BILLBOARD,2025-03-24
"Good Luck, Babe!",Chappell Roan,Unknown,N/A,0,0,368.0,BILLBOARD,BILLBOARD,2025-03-24
Espresso,Sabrina Carpenter,Unknown,N/A,0,0,382.0,BILLBOARD,BILLBOARD,2025-03-24
Dtmf,Bad Bunny,Unknown,N/A,0,0,396.0,BILLBOARD,BILLBOARD,2025-03-24
Indigo,Sam Barber Featuring Avery Anna,Unknown,N/A,0,0,410.0,BILLBOARD,BILLBOARD,2025-03-24
Garden Of Eden,Lady Gaga,Unknown,N/A,0,0,452.0,BILLBOARD,BILLBOARD,2025-03-24
No One Noticed,The Marias,Unknown,N/A,0,0,466.0,BILLBOARD,BILLBOARD,2025-03-24
Wildflower,Billie Eilish,Unknown,N/A,0,0,480.0,BILLBOARD,BILLBOARD,2025-03-24
Smile,Morgan Wallen,Unknown,N/A,0,0,494.0,BILLBOARD,BILLBOARD,2025-03-24
Sailor Song,Gigi Perez,Unknown,N/A,0,0,508.0,BILLBOARD,BILLBOARD,2025-03-24
Baile Inolvidable,Bad Bunny,Unknown,N/A,0,0,522.0,BILLBOARD,BILLBOARD,2025-03-24
Taste,Sabrina Carpenter,Unknown,N/A,0,0,536.0,BILLBOARD,BILLBOARD,2025-03-24
Peekaboo,Kendrick Lamar Featuring Azchike,Unknown,N/A,0,0,550.0,BILLBOARD,BILLBOARD,2025-03-24
Worst Way,Riley Green,Unknown,N/A,0,0,564.0,BILLBOARD,BILLBOARD,2025-03-24
Good News,Shaboozey,Unknown,N/A,0,0,578.0,BILLBOARD,BILLBOARD,2025-03-24
I Never Lie,Zach Top,Unknown,N/A,0,0,606.0,BILLBOARD,BILLBOARD,2025-03-24
Vanish Into You,Lady Gaga,Unknown,N/A,0,0,620.0,BILLBOARD,BILLBOARD,2025-03-24
Like That,"Future, Metro Boomin & Kendrick Lamar",Unknown,N/A,0,0,634.0,BILLBOARD,BILLBOARD,2025-03-24
Sticky,"Tyler, The Creator Featuring Glorilla, Sexyy Red & Lil Wayne",Unknown,N/A,0,0,648.0,BILLBOARD,BILLBOARD,2025-03-24
Too Sweet,Hozier,Unknown,N/A,0,0,662.0,BILLBOARD,BILLBOARD,2025-03-24
Snooze,Sza,Unknown,N/A,0,0,676.0,BILLBOARD,BILLBOARD,2025-03-24
Please Please Please,Sabrina Carpenter,Unknown,N/A,0,0,690.0,BILLBOARD,BILLBOARD,2025-03-24
Sweet Dreams,J-Hope Featuring Miguel,Unknown,N/A,0,0,4.0,BILLBOARD,BILLBOARD,2025-03-24
Pink Pony Club,Chappell Roan,Unknown,N/A,0,0,18.0,BILLBOARD,BILLBOARD,2025-03-24
If You Hadn’T Been There,Dolly Parton,Unknown,N/A,0,0,32.0,BILLBOARD,BILLBOARD,2025-03-24
Anxiety,Doechii,Unknown,N/A,0,0,46.0,BILLBOARD,BILLBOARD,2025-03-24
Not Like Us,Kendrick Lamar,Unknown,N/A,0,0,60.0,BILLBOARD,BILLBOARD,2025-03-24
A Bar Song (Tipsy),Shaboozey,Unknown,N/A,0,0,74.0,BILLBOARD,BILLBOARD,2025-03-24
Nokia,Drake,Unknown,N/A,0,0,88.0,BILLBOARD,BILLBOARD,2025-03-24
Apt.,Rose & Bruno Mars,Unknown,N/A,0,0,102.0,BILLBOARD,BILLBOARD,2025-03-24
The Truth,Megan Woods,Unknown,N/A,0,0,116.0,BILLBOARD,BILLBOARD,2025-03-24
Beautiful Things,Benson Boone,Unknown,N/A,0,0,130.0,BILLBOARD,BILLBOARD,2025-03-24
Ordinary,Alex Warren,Unknown,N/A,0,0,144.0,BILLBOARD,BILLBOARD,2025-03-24
